tweet,tweet_id,image_url,label
宝妈 们 注意 了 妇幼 保健院 提示 您 请 不 要 给 宝宝 喝 爽歪歪 和 有 添加剂 的 牛奶 饮料 告诉 家 里 有 小孩 的 朋友 刚 看 了 新闻 旺仔 牛奶 可口可乐 爽歪歪娃 哈哈ad 钙 奶 多 美 滋雅 培美 汁源果 粒 奶 优菠 萝味 的 都 含有 肉毒杆 菌 现在 紧急 召回 这个 一定 要 转 ～～,3800317248524496,90cc96e0jw1eodhio1q18j20k00qr0xi,1
帮忙 发 一 条 救命 信息 急需 rh 阴性 血 救命之恩必 有 重谢 电话 1384567251315561663350 都 帮忙 发 一 发 真实 的 伤者 在 嘉善 第一 医院 抢救 是 消防 官兵 看到 发 一下 啊 各位 没准 动动 您 的 手指 就 救 了 一 条 人命,3795693254904489,baadd677jw1enyqgjwyfaj20dw0dwtb4,1
是 我 朋友 的 朋友 帮 帮忙 谢谢 寻人 启事 13888033164 有 线索酬金 10万 帮忙 扩散 今天 上午 一个 十 多 岁 小 男孩 在 锦绣 花园 小区 附近 被 人 拐 走 了 小 男孩 能 说 出 他 的 名字 汪雄～ 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 汪永超 ～,3843960441612822,c0000686jw1es8pvaoqy5j208c08ct99,1
天津 塘沽 大 爆炸 能 不 能 给 百姓 一个 交代,3876104416319591,0065A160jw1ev39j0v6u8j30k00zktdm,1
我 正在 看 中国 需要 这样 的 医生 转 出去 一直 转 到 中央 分享 给 你 一起 看 吧 李芊 你 是 好样 的 我 坚决 支持 你 你 是 真正 具有 救死扶伤 美德 的 好 医生 是 具备 中华民族 优秀 品质 的 好 姑娘 向 你 表示 崇高 的 敬意 o 中国 需要 这样 的 医生 转 出去 一直 转 到 中央,3830079584962782,4c26f7afjw1er0fobjepuj20f00pmjuq,1
李白 早已 预言 马航 消失 李白 你 为何 这 么 牛x 啊 现在 马航 事件 越 来 越 扑朔迷离 了,3688177829216255,7b235441jw1eefqheum1ej20900c7q40,1
一定 别 去 看 啊 谁 去 谁 孙子 中国 人 拍 的 金陵 十三 钗 小鬼子 票房 为 零 小 日本 拍 的 贞子 3 d 将 于 5月 12日 在 中国 大陆 上映 而 5月 12日 既 是 南京大屠杀 纪念日 又 是 国难日 勿 忘 国耻 作为 中国 人 敢 不 敢 让 贞子 3 d 5月 12日 票房 为 零朋友 们 转 起,3551064777811497,5f91fc70jw1e2ab9mi4g7j,1
听说 是 发生 在 安徽省 太和县 的 一起 强拆 惨案 黑社会 打 死 了 一 家 七 口 当地 政府 已经 封 所 了 消息 希望 能 引起 大 家 重视 我 是 在 qq 空间 看到 的 因为 转 不 到 微博 上所以 直接 拍 了 小视 频o秒 拍视 频,3903064018650577,736f0c7ejw1exh9vxyx3qj20dc0dcmxz,1
帮忙 求 扩散 via玫 玫炫 2013714 上午 朋友 同事 客户 的 女儿 在 汉口 循礼门 大 润发 超市 附近 被 人 拐 走 了 小 女孩 三 岁 多 能 准确 说 出 她 爸爸 的 手机 号码 下面 是 小 女孩 的 照片 从 监控 上 看到 孩子 是 被 一个 四十 多 岁 男人 抱 走 有 知情者 请告 之,3600106227973704,7ed2e98atw1e6mrldw3fpj20900dcjro,1
河南 禹州 一 疑 似 小 三 被 多 名 女子 当 街 扒 衣据 禹州 吧 网友 子弹 砰 着 球 爆料 4月 12日 下午 6时 许禹州市 大同路 一 名疑 为 小三 的 女子 被 数 名 女性 按 倒 当 街 扒 裤子 律师 张博 认为 此举 太 过 野蛮 至少 已 构成 治安 案件 o网 页链 接,3831851594957709,663bd2c3gw1er636h9z40j20c8096406 663bd2c3gw1er636jz19jj20c8096dhf,1
特大 好 消息 卖 狗肉 违法 了 国 家 食品 药品 监督 局 11月 1日 开始 集中 受理 狗肉馆 举报 举报 电话 12331． 大 家 扩散 出去 啊 爱 狗 狗 爱 动物 养 狗 的 爱 狗 的 请 果断 转发 见 一 次 我 举报十 次 o网 页链 接,3770054623716224,bef4449ejw1eloxwjnl1lj20g408k0t5,1
天津 塘沽 大 爆炸 我 已经 不 关心 报道 的 死亡 人数 是 多少 了 既然 说 这种 灾难 的 死亡 人口 是 按 找到 的 尸体 算 的 再 除去 受伤 的 剩下 只能 算 失踪 人口 那 么 请 告诉 我 真实 的 失踪 人数 我 想 知道 那些 无辜 失去 生命 的 人 有 多少 那些 英勇 赴死 的 英雄 叫什 么 名字,3875568124509673,005OGDJijw1ev1jyl844wj30k00zkwjx 005OGDJijw1ev1jyltq4xj30k00zk41k 005OGDJijw1ev1jyn9nrxj30k00zk11v 005OGDJijw1ev1jyn6bibj30c80970tq,1
各位 亲朋好友 注意 了 广东 湖南 江西 四川 猪肉 已 大面积 出现 钩虫 病 猪 来 源于 广西 广西 地区 人 早 在 两 个 月 前 就 已 禁 吃 猪肉 了 此虫 是 寄生虫 的 一 种 水煮 不 烂 油 炸 不 熟 高温 杀 不 死 修水县 全丰镇 已 频繁 出现 这种 肉 亲眼 所 见 请 各位 速速 转告 看到 的 转 一下 吧 2 绍兴 诸暨 铭仕 大酒店,3768536532679833,005PvtzXjw1elk3gmmwhej30e80j440f 005PvtzXjw1elk3h0cjdkj30e80j4q4j 005PvtzXjw1elk3h0kflxj30e80ao3yx 005PvtzXjw1elk3h18dk1j30e80ao3yz 005PvtzXjw1elk3h1fzwdj30e80aot91,1
假如 本 届 伦敦 奥运会 结束 时 中国 代表队 能 在 金牌榜 上 排 第一 现 决定 参与 转发 本 微博 并 关注 新疆人 社区 的 一 人 送 一 台 iphone 4 s 官方 发布,3475375470567128,6bb43971jw1dvkugxodjzj,1
这 新闻 报道 谎报 人数 53 位 消防员 基本 全部 壮烈 牺牲 居然 只 报 尾数 3 人 我们 理解 政府 不 想 让 事态 严重 稳定 人心 好 开展 救援 但 那些 牺牲 的 战士 应该 好好 安顿 尤其 是 他们 大多 跟 我们 一样 是 独生子女 对 家 里 的 打击 是 相当 噩梦 的 天津 塘沽 大 爆炸 默哀,3875370404950812,8e8f74bfgw1ev0x159c7tj20ez0m8tb5 8e8f74bfgw1ev0x1e4xtdj20gn0aaabx 8e8f74bfgw1ev0x23s591j209y05wdh3,1
在 德国 汽车 公司 都 无需 年检 我 问 德国 人 汽车 不 年检 坏 了 怎 么 办答 自己 修车问 企业 不 年检 公司 倒闭 如 潮怎 么 办 德国 人 答 你 看 德国 是 这样 的 吗 我 问 德国 政府 为何 不 强制 年检 德国人 反问 谁 给 了 政府 这个 权力 如果 政府 对 年检 感 兴趣 说明 这种 事 对 它 有 好处,3487029302566643,83d8c029gw1dwm0w5guxyj,1
今天 重大 事件 求证 日本 最新 的 宙斯 盾级 足柄号 驱逐舰 当场 被 击中 沉没 金刚号 严重 受创 白根号 护卫舰 在 返航 途中 沉没 中国 海军 徐州号 受 创海 监船 当场 沉没 一 艘 潜艇 安全 返航 目前 双方 人员 伤亡 情况 不 明但 钓鱼岛 已 被 中国 军队 控制 中国 东海 舰队 福建 军区 已 进入 紧急 战备 状态 我 在 2松柏 中 街,3489157286822636,6ba88b50jw1dwstafvx75j,1
恰恰瓜子 在 美国 199 美元 买 一 箱 哦 折 合成 人民币 也 就 是 124 元 人民币 一 箱 一 箱 有 18 包 也 就 是 6 毛 8 分 钱 1 袋 在 中国 超市 里面 这样 一 袋 要 69 元 也 就 是 美国 超市 的 恰恰瓜子 是 中国 是 10 倍 美国 佬 拿 着 10 倍 于 中国 人 的 工资 却 买 着 10 分 之 1 价 格 的 产品 相差 100 倍 的 消费 水平 啊,3521273369873226,62427332gw1dzn9rqnj2zj,1
公安 内部 资料 显示 她 的 户口 是 由 山东 青岛 迁出 迁 往 地 是 日本 的 大 坂评 古人云苟富贵 无相忘 现在 倒 好 就 连 张海迪 这样 真正 是 靠 全党 全国 人民 无数 双手 捧 起 来 曾经 是 一代人 心中 楷模 和 英雄 偶像 的 残疾人 也 在 当 高官 享厚 禄 后 拍 屁股 外逃 了,3526368157155355,ac977e9ejw1e03iwe08dpj,1
大 家 买 牙膏 请 留心 买 牙膏 时 注意 牙膏管 反面底部 的 颜色 条 今天 才 知道 原来 颜色 条 有 含意 啊 尽量 选择 绿色 和 蓝色 共 分 4 种 绿色 纯天然 蓝色 天然 药物 红色 天然 化学成份 黑色 纯 化学 国内 的 儿童 牙膏 居然 大多 是 纯化学 的 太恐布,3590829375038201,561958dagw1e5t661g7xwj20c00g0ta9,1
丽江 的 寻人 启事 13836689002 有 线索酬金 100万 帮忙 扩散 今天 上午 一个 2 多 岁 小 男孩 在 阳光 小区 附近 被 人 拐 走 了 小 男孩 能 说 出 他 的 名字 王鹤 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 汪永超 ～ 你 伸出 手指 按 3 秒 看到 就 转转,3858060185495426,005Ycqvqjw1ethp6ghpcjj30db0hsmyt,1
沈阳 地铁 安检 要 火 啊 咸鱼 将军 辽沈 晚报 新 浪 辽宁,3468347595078839,5c144f6ftw1duyfap4vl0j,1
广州 政协 委员 提议 恢复 大清 王朝 康熙 十 世 孙 广州 政协 委员 金复 新 表示 他 准备 走遍 中国 收集 100万 人 签名 向 全国 人大 请 愿 在 中国 恢复 君主制 恢复 清皇室 并 打算 给 20 多 个 仍 保留 君主制 的 国 家 写信 寻求 支持 为 彰显 龙裔 身份 其 日常 用品 服装 更是 非黄色 不 选 并 日夜 盼望 能 住 进 故宫,3577419077998852,4e72a2d1jw1e4me0ix5isj206c0aa753,1
请 大 家 5月 13 号 一定 别 进 影院 大 家 一起 为 贞子 票房 为 零 做 努力 中国 人 拍 的 金陵 十三 钗 在 日本 小鬼子 票房 为 零 小 日本 拍 的 贞子 3 d 将 于 5月 12日 在 中国 大陆 上映 而 5月 12日 既 是 南京大屠杀 纪念日 转 一下 日本 人 说 中国 人 是 垃圾 不 团结 今天 腾讯 公司 和 日本 人 打 赌 在 两 周 内 转发 超过 两百万,3573265299626636,bd021053tw1e494y0ts6aj20i80i8mzp,1
cctv1 已 报道 旺 仔 牛奶 可口可乐 爽歪歪娃 哈哈ad 钙 奶 未 来 星q q星 美汁 源果 粒 奶 优菠 萝味 的 都 含有 肉毒杆 菌 赶紧 买 一 箱 擦 脸 肉毒杆菌 除 皱 又 瘦 脸 经济 又 划算,3840200797487446,4a6951d3jw1erwq2whbezj20xc18gk5s,1
寻人 启事 13888033164 有 线索酬金 100万 帮忙 扩散 今天 上午 一个 十 多 岁 小 男孩 在 锦绣 花园 小区 附近 被 人 拐 走 了 小 男孩 能 说 出 他 的 名字 汪雄～ 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 汪永超 阿弥陀佛,3856165047627402,005Uus2jjw1etbng98q24j30k00hsq3o,1
够 恐怖 的 我 经常 喝果 粒橙 而且 经常 就 是 一口气 喝 掉 125 升 大瓶 的 以下 信息 转自网 上 可口可乐 公司 承认 旗 下 果粒 橙含 美国 禁用 农药 多菌灵 浓度 虽 未 超标 但 专 家 指多菌灵 可 致脑 麻痹 肝 脏 肿瘤,3554717344896098,593f190agw1e2lyqnwf0kj,1
分享 图片,3576002434843048,6ca0a51agw1e4hvbcgy0sj20c00hswg3,1
分享 自 一 品 贫民 3转载 不 愿 陪 上 床 揭开 贪污 大案作者 午木羊2 拈 花 时 评 22 宁波 莺歌海 共 禅娟 v 不 愿 陪 县委 书记 关永健 上 床 来 自头 条 博客o网 页链 接,3521677574653719,10427bd6jw1dzok6z2ng9j,1
美国 自 拍 是 精神病 美 心理 医生 将 自 拍 成 瘾 定义 为 强迫症 特点 是 常常 想 自拍 并 上 传 至 网络 弥补 生活 中 自信心 的 缺失 该 疾病 有 三 个 层次 第一 个 层次 即 情景 自拍型 一 天 自 拍 至少 三 次 但 不 上 传 第二 个 层次 为 严重 自拍型 一 天 自 拍 至少 三 次 并 上 传 第三 个 层次 为 长期 自拍型 一 天 上传自 拍 至少 六 次,3727825947417597,6cb26641jw1ehy7yda861j208w0cgt9h,1
前日 李天一 涉嫌 强奸罪 被 批捕 某 大学 副 校长 张爱国 教授 对 媒体 表示 李因 是 第一 个 与 被害 女子 发生 关系 所以 不 构成 轮奸 罪张 教授 的 一番话 深受 李 家 一致 好评,3553685105337795,83e0de4fjw1e2io7hqbf2j,1
李双江 之 子 李天 一 涉嫌 强奸罪 被 批捕 李 的 76 人 律师团 领队 法律 大学 副 校长 张爱国 教授 对 媒体 表示 李天一 因 是 第一 个 与 被害 女子 发生 关系 所以 不 构成 轮奸罪 只是 以 判罚 较 轻 的 强奸罪 批捕 这 是 律师团 所有 成员 共同 努力 的 结果 记住 啊 轮奸 要 第一 个 上,3554241135814698,7fce6f61jw1e2kg2fczlej,1
转 自 钛 媒体 新浪 上亿 虚假 微博 用户 多 为 内部 人员 培植 用以 牟取 利益 新浪 内部 技术 人员 开发 了 一 套 微博 平台 据称 现在 这个 平台 拥有 上亿 的 用户 并且 规模 在 不 断 增加 这些 用户 都 是 死 用户 有 的 是 僵尸 没有 活动 有 的 还 时 不 o网 页链 接,3548453336305818,40857d20jw1e21zcigioij,1
微博 快 点 扩散 开 帮忙 找到 失主 刘学伟 我 在 o网 页链 接,3664232430501446,8d316d7fjw1ecbcd6a6b2j20d30b5aaf,1
今天 邵逸夫 先生 出 殡 了 一个 外国人 乔布斯 去世 的 时候 我们 中国 人 铺 天 卷 地 的 刷屏 而 邵逸夫 去世 了 却 没有 看见 有人 悼念 同意 即 转o 邵逸夫 先生 悼念 您,3901612436908240,006gcYNMjw1excn2wxxrij30e609pgml,1
沙溪人 求 转发 朋友 的 侄女 求助 大 家 帮忙 黄傲 雪 7 岁 身 高 12 米 左右 3月 11日 中午 1230 汇豪 天下 附近 丢失 求 大 家 转发 帮忙 寻找 走失 时 穿 的 衣服 于 照片 上 一样 有 提供 准确 线索者 酬金 十万 联系 电话 13674820628 求 大 家 帮忙 注意 我 在 2华 泰路,3556123317995321,9e142af3jw1e2qg8dgec8j,1
顺德 实验 小学 寻人 启事 13759695559 帮忙 扩散 今天 上午 一个 三 岁 多 小 女孩 在 锦绣 花园 小区 附近 被 人 拐 走 了 小 女孩 能 说 出 她 爸爸 的 手机 号码 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 张静杰 137596955592 佛山 雍庭 酒店,3823272385177279,a432d96fjw1eqepubybrcj20hs0hs40t a432d96fjw1eqepukmii5j20hs0dcmzr a432d96fjw1eqepu1rgfmj20hs0dc0ug a432d96fjw1eqepupw5mej20hs0dc75u a432d96fjw1eqepuubq6pj20hs0dcwfr,1
朋友 捡 到 粗心 小朋友 的 高考 准考证 谁 认识 通知 下别 耽误 了 高考 大事 白娅倩 考点 市 一中 考场 013座号 11 准 考证 号 204101311／请 大 家 帮忙 互相 转发 别 耽误 了 孩子 高考 联系 电话 13830468131 转发 一下 okdazzleafkoreaysuki 俞凯凯凯 凯凯,3586276064613440,a0308e85jw1e5en877i0wj20sg0lcgq7,1
中央 电视台 焦点 访谈 已经 播出 可口可乐 承认 旗 下 果粒 橙 含有 美国 禁用 农药 多 菌 灵多菌灵 可 致脑 麻痹 肝 脏 肿瘤 等 癌症 包括 香港 正在 销售 的 果粒 橙 香港 食环署 正在 了 解此 事件 专 家 指出 多 菌 灵跟 其他 农药 一样 对 脑部 影响 最 大 可 引致 局部 麻痹 并 会 导致 癌症,3531067040963185,67f265ccjw1e0iik4fpwwj,1
是 我 朋友 的 朋友 帮 帮忙 谢谢 寻人 启事 13836689002 有 线索酬金 100万 帮忙 扩散 今天 上午 一个 2 多 岁 小 男孩 在 阳光 小区 附近 被 人 拐 走 了 小 男孩 能 说 出 他 的 名字 王鹤 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下,3885307005362166,005HsIxJgw1evwmggb423j30hs0hsq4q,1
110 已 证实 不 是 假 的 有 孩子 的 都 看 好 了 江苏省 来 了 1000 多 外地人 专偷 抢 小孩 的 苏州 已 丢 20 多 个 已 解剖 7 个 拿走 器官 今天 学校 也给家长 开会 说 凡是 街上 转悠 跟 到 家 门口 楼下 就 走 了 面包车 收 粮食 的 车 收 旧 家 电 的 人 带 黑口罩 穿 黑 裤子 有 问路 的 千万 别 停下 不 要 理会 收到 的 都 转 下 让 更 多 的 人 知道,3858609165352138,e8c04a95jw1etjg0zufqwj20f10qomxh e8c04a95jw1etjg104xi8j20hs0np76v e8c04a95jw1etjg10fsisj20hs0npgo5 e8c04a95jw1etjg0zeo89j20hs0npacd,1
四叶草 们 动起 来 帮忙 发 一 条 救命 信息 急需 rh 阴性 血 救命之恩必 有 重谢 电话 1384567251315561663350 都 帮忙 发 一 发 真实 的 伤者 在 怀化 第一 医院 抢救 是 消防 官兵 看到 发 一下 啊 各位 没准 动动 您 的 手指 就 救 了 一 条 人命o网 页链 接,3798712608749945,005PuWVrjw1eo8d883rs8j30sb0j6gqg,1
谭乔 李伯清 成都 早资 讯 帮忙 扩散 今天 上午 一个 三 岁 多 小 女孩 在 锦绣 花园 小区 附近 被 人 拐 走 了 小 女孩 能 说 出 她 爸爸 的 手机 号码 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 宁继春 13940292999严厉 打击 人贩子 2 合江亭,3833137199525023,a06808ffjw1era6piq4g9j20hs0qo40v a06808ffjw1era6u61djtj20p018gwjb,1
我校 需要 小孩 的 衣服 新 旧 不 限 西藏 阿 里 地区 是 世界 海拔 最高 的 地区 请问 周围 有 没 有 四 到 十 岁 孩子 的 旧 衣服 和 鞋子 洗 干净 就 可以 地址 西藏 阿 里 地区 札达县 曲松乡 中心 小学 邮编 857000 校长 旦曲 18889073300 请 转发 不 会 很 麻烦 仰慕o网 页链 接,3789120952446092,7706ef6djw1endrn3tnwgj20hm0fqq3j,1
刚刚 看到 的 家里 有 小孩 的 注意 这个 小 女孩 不 幸 死 于 手机 充 电器 大人 充 完 电后 没有 及时 把 插头 拔 出 小 女孩 拿 起 充电器 另 一 头 含 在 嘴里 玩 不 幸 触电 身亡 请 各位 都 注意 了 及时 拔掉 充 电器 不 能 让 小孩 碰到 忒 危险 了,3809226633540724,e64ac098jw1ep5wqwln49j20dw0dadgw,1
最 爱 狗 狗 的 安小汐 的 这个 啪啪 很 有趣 快 来 听 一下 卖 狗肉 违法 了 国 家 食品 药品 监督 局 11月 1日 开始 集中 受理 狗肉馆 举报 举报 电话 12331． 大 家 扩散 出去 啊 爱 狗 狗 爱 动物 o网 页链 接 来 自啪啪,3654028300744203,6f44ee03jw1ebesgpvplwj20hs0hsq5d,1
有关 海参崴 民国 时期 签订 的 中 苏 友好 同盟 协议 明文 承认 中国 对 海 参威 的 主权 苏联 同意 在 50 年 以内 撤走 所有 驻军 2001年 7月 16日 中国 xxx 与 俄罗斯 总统 普京 在 莫斯科 克里姆林宫 签署 中 俄 睦邻友好 合作 条约 确认 此 城 及 邻近 远东 地区 不 再 为 中国 领土 文字 与 图片 均 来 自 百度 百科,3490259868101029,51f2e8fbjw1dwwbvyjq17j,1
中国 酒f 比 三鹿 奶粉 毒性 厉害 100 倍 的 大 闸蟹 你 还 敢 吃 吗 大 闸 蟹 一 般 至少 两 年 才 能 长 到 二 两 以上 但 江苏 养殖场 的 大 闸蟹 使用 激素 之后 都 是 一 年 蟹 当年 下 苗 当年 养成 上市 壹 周刊 记者 从 江苏 买 回 来 螃蟹 送 到 香港 标准 及 检定 中心 化验 蟹肉 里 不 仅 有 激素 还有 多种 对 人体 有害 的 抗菌素,3480700310840479,7f03c225jw1dw1u0q32zqj,1
妹 的 影衰 我们 大陆 人 鸭 鸭 撑 住 啊 据 香港 媒体 报道 乃 大陆 沈阳 某 旅行团 的 胡某 扔 烟头 所 致 此 旅行团 13日 晚 搭乘 豪华 客轮莫利亚 第号 经过 大黄 鸭旁 胡某 向 其 投掷 了 30 个 点燃 的 烟头 并 向 周围 游客 表示 不 信 弄 不 死 你 昨晚 大黄鸭 倒下 后 经 导游 指认 港警 已 将 胡某 收监,3578268140127114,bb340f7fjw1e4p3j3qfxzj20iq0pugou,1
花 昨天 南宁市 被 偷 了 三 个 孩子 武鸣 也 丢 了 两 个 孩子 一个 陌生人 刚 把 孩子 迷晕 幸好 被 老师 及时 发现 偷孩子 的 两 个 人 被 抓 了 起 来 现 关 在 南宁 派出所 根据 他们 交代 这 一 次 他们 这个 团伙派 菏泽 一百 多 人 专偷 七 岁 以上 的 孩子 可能 是 要 人体 器官 比如 肾 脏什 么 的 今天 恭城县 丢 了 5 个 孩子 最 小 4 岁 最 大 12 岁 2福清市,3852498001383247,00683f3yjw1eszydxx6csj305k07fgm1 00683f3yjw1eszydyai5xj30hs0no40i 00683f3yjw1eszydys4eaj30hs0non0d 00683f3yjw1eszydzc9t7j30hs0vk428,1
骗话费 的 信息 最近 qq 微博 微信 等 看到 了 这 一 条 信息 →朋友 捡 到 一个 准考证 有 认识 的 通知 一下 姓名 白娅倩 考点 一中 考场 013座号 11 准 考证 号 204101311 联系 电话 15935078941 帮助 别人 手留 余香 看到 的 全动 起 来 有 朋友 打 了 联系 电话 话费 被 扣光 了 转发 新丰 跳蚤市场 新丰 小 城 故事,3850487923721476,9d504d75jw1estjjf3vocj20hs0hsjru,1
天津 塘沽 大 爆炸 到底 死 了 多少 人 看看 吧,3875700157206717,5ea26329jw1ev1z4irs0jj20m50o1wi9,1
中央 巡视组 纪检 监察组 驻 进 广东 江门 组长 施建明 手机 号 1352066654313601244044 副 组长 曾志勇 手机 号 1399260262815801360139 副 组长 白 海军 手机 号 13911389312 主任 张雁冰 手机 号 13520554628亲 们 谁 的 群多 请 帮忙 转发 举报 贪官 的 时候 到 了 有 冤 的 伸冤无冤 的 转发,3757004100795298,dab13071gw1ekjb222roaj20im0b4taf,1
注意 啦 妇幼 保健院 提示 请 不 要 给 宝宝 喝 爽歪歪 和 有 添加剂 的 牛奶 饮料 告诉 家 里 有 小孩 的 朋友 刚 看 了 新闻 旺仔 牛奶 可口可乐 爽歪歪娃 哈哈ad 钙 奶 多 美 滋雅 培美 汁源果 粒 奶 优菠 萝味 的 都 含有 肉毒杆 菌 现在 紧急 召回 望 家 长 朋友 们 都 注意 下 2217 省 道,3830443403409153,0065Hoafjw1er1leb12zvj309y0dcgls,1
紧急 转妇 幼 保健院 提示 您 请 不 要 给 宝宝 喝 爽歪歪 和 有 添加剂 的 牛奶 饮料 告诉 家 里 有 小孩 的 朋友 旺仔 牛奶 可口可乐 爽歪歪娃 哈哈ad 钙 奶 多 美 滋雅 培美 汁源果 粒 奶 优菠 萝味 的 都 含有 肉毒杆 菌 现在 紧急 召回 有 孩子 的 都 转 下 2 通宝路,3829731567046295,96d065e4jw1eqzbperz39j20c80c874q,1
联合国 公布 全球 国民 素质 道德 水平 调查 及 排名 中国 排名 倒数 第二 仅 位 列 印度 之前 这 是 中国 连 续 几十 年 排名 世界 160 位 以后 而 日本 国民 素质 连 续 30 多 年 排名 世界 第一 不 管 这个 调查 是 否 准确 中国 的 国民 素质 确实 让 人 堪 忧 也 不 管 你 喜 不 喜欢 日本 这个 国 家 在 国民 素质 方面 它 确 有 许多 值得 我们 学习 的 地方,3655373212692622,50fd482djw1ebj2xc7qijj209i08cjru,1
在 最新 出台 的 新 资源 食品 管理 办法 中 猫 属于 界定 中 的 第一 项 无 食用 习惯 的 动物 猫 拥有 不 被 食用 的 合法 身份 只要 用途 为 食用 猫 无论 在 运输 还是 屠宰 过程 都 是 违法 的 拦截 后 可 要求 价 值 的 10 倍 赔偿 深圳 猫网 埃索土猫 深圳 绵绵 花猫 深圳 猫猫 深圳 猫爸 赵猫猫 深圳 领养 日毛茸茸 的 猫尾 吧 王孝锋,3521605651330955,7529abc5jw1dzobxly66kj,1
13940292999有线索酬金 10万 帮忙 扩散 今天 上午 一个 三 岁 多 小 女孩 在 锦绣 花园 小区 附近 被 人 拐 走 了 小 女孩 能 说 出 她 爸爸 的 手机 号码 从 监控 上 看 是 被 一个 四十 多 岁 男人 抱 走 了 现 大人 都 急 疯 了 有 知情者 请告 之 万分 感谢 看到 信息 的 兄弟 姐妹 留意 一下 联系人 宁继春 13940292999如果 看 也 请 你 伸 出 手指 按 3 秒 帮忙 扩散 求 转,3853391149318149,005MCmxcjw1et2suuqqohj30hs0hsdhc 005MCmxcjw1et2sxs8x55j30p018gn5p,1
特大 喜讯 购买 钓鱼岛 遭 天 谴石 原慎太郎 的 幼子 坠崖 身亡 石原慎太郎 幼子 石原 延启今 早0925 在 位于 日本 中部 的 和歌山县 纪伊山 失足 坠崖 在 送 往 医院 的 途中 死亡 石原 延启 是 于 9月 2日 前往 和歌山县 的 今早 携带 工具 攀爬 纪伊山脉 进行 写生 非常 幸运 地 坠崖 身亡,3486833029568879,82c1f90bjw1dwlecehcb3j,1
2013年 1月 1日 施行 交通 新 规1 闯 红灯 记6 分 罚 100 元 2 酒 驾记 12 分 5 年 内 不 得 再 考取 驾照 3 不 系 安全 带记 3 分 罚 100 元 4 副 驾 不 系 安全 带 记 1 分 罚 50 元 5 行驶 中 拨打 手机 记3 分 罚 100 元 6 行驶 中 抽烟 记 1 分 罚 100 元 7 有意 遮挡 号 牌记 12 分 顶额 处罚 8 超速 驾驶 记6 分,3518025762261804,724fa18bgw1dzcwsdegekj,1
大 家 转 起 来 一 位 叫 徐静 的 女孩 21 岁 请 速 回 雅安 水城县 医院 妈妈 伤 的 很 严重 想见 他 最后 一 面 爸爸 号码 15193383486 爱心 接力 好人 有 好 报 我 在 2康 庄南路,3569212356227319,71864acejw1e3w7hkxxwpj20hs0qoq3z,1
天津 塘沽 大 爆炸 愿 逝者 安息 看 新闻 以为 这次 爆炸 真 的 没有 多少 伤亡 在 想 是 不 是 爆炸 区域 没有 居民 或者 工作 人员 但是 看到 微博 之后 才 知道 原 来 都 是 被 隐瞒 了 事实 的 真相 隐瞒 真相 是 安抚 民心 但是 有 这样 什 么 都 不 知道 的 领导 瞎 指挥 是 莫大 的 悲哀,3875755345482627,92dcc121jw1ev25atijnoj20c8397k29 92dcc121jw1ev25b6kcqnj20c80eugmz,1
天天 向上 节目 主持人 矢野浩 二 因 在 节目 中 说 钓鱼岛 是 中国 的 而 被 日本 右翼 分子 视为 卖 国贼 之前 曾 被 日本 右翼 分子 打 伤 住院 在 9月 25日 晚 20 点 被 右翼 分子 下 毒害 死 享年 38 岁 天天 向上 官方 微博,3497118846758599,62cdae2djw1dxi7nv6l60j,1
天津 塘沽 大 爆炸 那个 小孩子 愿 逝者 安息,3875876812541558,005tQTgejw1ev2jdg8dtsj30hs0mxq5v,1
妇幼 保健院 提示 您 请 不 要 给 宝宝 喝 爽歪歪 和 有 添加剂 的 牛奶 饮料 告诉 家 里 有 小孩 的 朋友 旺仔 牛奶 可口可乐 爽歪歪娃 哈哈ad 钙 奶 多 美 滋雅 培美 汁源果 粒 奶 优菠 萝味 的 都 含有 肉毒杆 菌 现在 紧急 召回 有 孩子 的 都 转下 虽然 我 没有 孩子 但 还 是 转 起 了 2 和 平北路,3830024786751414,a90d9266jw1eqzqfvxxzzj20fa0klq5j,1
尼古拉斯凯奇 死 了 据说,3535622993885473,4cbf474ajw1e0x1swpu3aj,1
